ID,Text,Translate
TX_MS_CHR_010200_0000(0),"My dream is to become a successful player and 
act upon a grand stage someday...",
TX_MS_CHR_010200_0010(0),"I've heard that a traveling troupe is looking for 
actors, but they want a pair—and I have no 
partner.",
TX_MS_CHR_010200_0020(0),"If only I could find someone who would join me 
on such a journey...",
TX_MS_CHR_010300_0000(0),"What's that? A traveling acting troupe is looking 
for new members?",
TX_MS_CHR_010300_0010(0),"A group like that certainly would allow me to 
visit many different towns in my search for 
word of my father...",
TX_MS_CHR_010300_0020(0),.........,
TX_MS_CHR_010300_0030(0),"I doubt I have much gift for acting, but...",
TX_MS_CHR_010300_0040(0),"Please, sir, would you let me join you as your 
acting partner? That we might become 
members of the traveling acting troupe?",
TX_MS_CHR_010300_0050(0),"If you hadn't asked, I would have!",
TX_MS_CHR_010300_0060(0),"I suppose we had better go talk to the 
impresario then!",
TX_MS_CHR_010300_0070(0),"Why don't you join us, since you brought us 
together in this endeavor?",
TX_MS_CHR_010400_0000(0),"Mm-hmm. Well, I do thank you both for 
showing me your best performances...",
TX_MS_CHR_010400_0010(0),"But I'm afraid, Kit, that your acting skills still leave 
something to be desired.",
TX_MS_CHR_010400_0020(0),Y-yes... I was afraid that might be the case...,
TX_MS_CHR_010400_0030(0),"We were really hoping to find a pair of actors 
who could play well off of one another, too...",
TX_MS_CHR_010400_0040(0),"Please give me a chance! I will practice harder 
than anyone you've ever seen!",
TX_MS_CHR_010400_0050(0),"Or just let me join you as a stagehand! I'll do 
anything you ask of me if you only let me travel 
with you!",
TX_MS_CHR_010400_0060(0),"I have to keep traveling to try to find some 
word of the fate of my missing father!",
TX_MS_CHR_010400_0070(0),"...Please! I'm begging as well! Please let us join 
you!",
TX_MS_CHR_010400_0080(0),"Hmm... Can I hold you to that promise, Kit?",
TX_MS_CHR_010400_0090(0),"You will practice your craft...and do <span style=""italic"">anything</> 
we ask of you in the meantime?",
TX_MS_CHR_010400_0100(0),Y-yes! I give my word!,
TX_MS_CHR_010400_0110(0),"Then, Kit...you are hired. Provisionally. As a 
stagehand, until we see what we can make of 
you.",
TX_MS_CHR_010400_0120(0),"And <span style=""italic"">you</> will be responsible for helping him 
learn the basics of acting.",
TX_MS_CHR_010400_0130(0),"You two are a pair, after all. Do you think you 
can do that?",
TX_MS_CHR_010400_0140(0),Of course! We won't let you down!,
TX_MS_CHR_010400_0150(0),Thank you for this chance!,
TX_MS_CHR_010400_0160(0),"I will trust you two to live up to your words. I 
can trust you, can't I?",
TX_MS_CHR_010400_0170(0),Absolutely!,
TX_MS_CHR_010400_0180(0),"Thank you... Thanks to you I can continue my 
journey.",
TX_MS_CHR_010400_0190(0),"Hahaha! I haven't done anything yet! See if you 
still want to thank me after I've put you through 
your paces!",
TX_MS_CHR_010400_0200(0),"It looks like things are just about settled then. 
You can leave your friend in our hands. We'll 
take <span style=""italic"">good</> care of him.",
TX_MS_CHR_010400_0210(0),"Thank you again! I will do my best not to let this 
troupe down!",
TX_MS_CHR_010500_0000(0),"Now I can safely continue on my journey to find 
some sign of my father.",
TX_MS_CHR_010500_0010(0),"I sincerely hope we'll meet again! Safe journeys 
to you until we do!",
TX_MS_CHR_020000_0000(0),Oh! So we meet again!,
TX_MS_CHR_020000_0010(0),"It's me, Kit! I've been traveling with the troupe 
ever since you helped introduce me.",
TX_MS_CHR_020000_0020(0),"I think I might have at last found some hint to 
my father's whereabouts!",
TX_MS_CHR_020000_0030(0),"But I'm afraid it's in the direction opposite of 
where the troupe is headed...",
TX_MS_CHR_020000_0040(0),"If I hope to ever learn what happened to my 
father, I will have to part ways with everyone...",
TX_MS_CHR_020000_0050(0),"The impresario was very understanding and said 
that I should do what I must to find my father.",
TX_MS_CHR_020000_0060(0),"But I wish I could do something more to thank 
the troupe for taking me in before I must leave 
them...",
TX_MS_CHR_020100_0000(0),"Isn't our signboard lovely? It's the same blue as 
our tent!",
TX_MS_CHR_020100_0010(0),"That said, it's gotten a bit old. We should 
probably give it a new coat of paint.",
TX_MS_CHR_020100_0020(0),"But we need lapis lazuli to make more blue paint 
if we want to spruce it back up, and that is no 
easy thing to come by.",
TX_MS_CHR_020200_0000(0),"I specialize in minerals and rare stones. Could I 
interest you in any of my wares?",
TX_MS_CHR_020300_0000(0),"This is amazing! What a fine piece of lapis lazuli... 
This should surely do the trick.",
TX_MS_CHR_020300_0010(0),"I will repaint the troupe's signboard and restore 
it to its former glory!",
TX_MS_CHR_020300_0020(0),"I'm going to get to work preparing the paint at 
once!",
TX_MS_CHR_020400_0000(0),"What is this!? It's looks just as it did when it was 
new! No... Even better!",
TX_MS_CHR_020400_0010(0),"Kit, did you do this!?",
TX_MS_CHR_020400_0020(0),"I did, with the help of my kind friend here, who 
helped me get the ingredients for the paint.",
TX_MS_CHR_020400_0030(0),"You did!? But it requires lapis lazuli... Such a 
precious mineral...",
TX_MS_CHR_020400_0040(0),"And this painting! I had no idea you had such 
artistic skill!",
TX_MS_CHR_020400_0050(0),"I knew you had some skill as a stagehand, but 
you have real talent, Kit!",
TX_MS_CHR_020400_0060(0),"This is... Why, it's positively magic what you've 
done!",
TX_MS_CHR_020400_0070(0),"Kit, I am very glad we could travel together.",
TX_MS_CHR_020400_0080(0),"I will be praying that everything goes well for 
you.",
TX_MS_CHR_020400_0090(0),"Thank you... And thank you so much for 
everything you've done for me until now.",
TX_MS_CHR_020500_0000(0),"...Now I can set out to search for my father 
without any lingering regrets.",
TX_MS_CHR_020500_0010(0),"I've heard word of a woman who knows of my 
father's whereabouts.",
TX_MS_CHR_020500_0020(0),It seems that she has also been looking for me!,
TX_MS_CHR_020500_0030(0),I must find her and learn what she knows.,
TX_MS_CHR_020500_0040(0),"I hope you will have a good journey, my friend!",
TX_MS_CHR_020600_0000(0),"Our signboard is a true beauty now, thanks to 
Kit.",
TX_MS_CHR_020600_0010(0),"I do hope he finds his father, safe and sound.",
TX_MS_CHR_020700_0000(0),"You and Kit gave us more than a new coat of 
paint. You gave our troupe a fresh new face to 
present to the world.",
TX_MS_CHR_020700_0010(0),"Thank you, traveler.",
TX_MS_REB_000000_0000(0),"Hmm...? Why, hello. That light in your eye... You 
have the look about you I like.",
TX_MS_REB_000000_0010(0),.........,
TX_MS_REB_000000_0020(0),"But, alas. You're not quite the one I'm looking for.",
TX_MS_REB_000000_0030(0),"Ahh... I feel like I've been searching all my life for 
that one perfect person...",
TX_MS_REB_000100_0000(0),"That woman... I think she might just be the 
perfect one for me.",
TX_MS_REB_000100_0010(0),I have plenty of confidence in my sword.,
TX_MS_REB_000100_0020(0),"Countless battlefields have I conquered, yet it 
was only when I returned from the field of war 
that I realized it...",
TX_MS_REB_000100_0030(0),"I had gained nothing, for all I had fought... That 
was when I realized what I was truly missing. 
My other half. My perfect woman.",
TX_MS_REB_000100_0040(0),"And that woman... Oh, how can I ever get her to 
glance in my direction?",
TX_MS_REB_000200_0000(0),Ngh...! You...are rather skilled in battle yourself.,
TX_MS_REB_000200_0010(0),Haha... I saw your battle just now.,
TX_MS_REB_000200_0020(0),"I have been searching for some time for the 
perfect person...",
TX_MS_REB_000200_0030(0),I have also been searching for my perfect mate...,
TX_MS_REB_000200_0040(0),.........,
TX_MS_REB_000200_0050(0),But you are not that person.,
TX_MS_REB_000200_0060(0),What!?,
TX_MS_REB_000200_0070(0),"He should have golden hair... And eyes of the 
deepest blue...",
TX_MS_REB_000200_0080(0),Hah... Yes.,
TX_MS_REB_000200_0090(0),"And despite his name, he would surely never 
dare to cross me...",
TX_MS_REB_000200_0100(0),Yes... His devotion to me would be complete.,
TX_MS_REB_000200_0110(0),"He would give me everything. His whole life. His 
life's blood, down...to the last drop...",
TX_MS_REB_000200_0120(0),And when I find this perfect man...,
TX_MS_REB_000200_0130(0),"Everything will change. The entire world will 
change.",
TX_MS_REB_000200_0140(0),.........!,
TX_MS_REB_000200_0150(0),No... It doesn't seem like you're him.,
TX_MS_REB_000200_0160(0),Farewell then... Heh...,
TX_MS_REB_000200_0170(0),W-wait—! But you're...my...,
TX_MS_REB_000200_0180(0),Rrrgh... I will not be so easily dissuaded!,
TX_MS_REB_000300_0000(0),"My heart has been stolen by the beauty of that 
woman Lyblac...",
TX_MS_REB_000300_0010(0),"No matter what she says, I have no doubt that 
she is my other half!",
TX_MS_REB_000300_0020(0),I will not give up!,
TX_MS_REB_010000_0000(0),"Hmm...? Why, hello. That light in your eye... You 
have the look about you I like.",
TX_MS_REB_010000_0010(0),.........,
TX_MS_REB_010000_0020(0),"But, alas. You're not quite the one I'm looking for.",
TX_MS_REB_010000_0030(0),"Ahh... I feel like I've been searching all my life for 
that one perfect person...",
TX_MS_REB_010000_0040(0),I followed her all the way to this town...,
TX_MS_REB_010000_0050(0),Lyblac... It seems I truly do mean nothing to her.,
TX_MS_REB_010000_0060(0),"Maybe...there really is no perfect woman out 
there for me...",
TX_MS_REB_010100_0000(0),"Oh, it's nice to see a new face. I'm Flora. It's a 
pleasure to meet you.",
TX_MS_REB_010100_0010(0),"I'm always glad to meet someone new. The 
truth is...I feel like I've always been waiting to 
meet my other half.",
TX_MS_REB_010100_0020(0),I know he'll be someone with a good heart...,
TX_MS_REB_010100_0030(0),"I'm just waiting for him to appear. The man who 
will come to me and tell me of his love in his 
own true words...",
TX_MS_REB_010200_0000(0),Th-that poem...,
TX_MS_REB_010200_0010(0),Would you read it once more for me?,
TX_MS_REB_010200_0020(0),"""Thou art the other half that makes me whole...",
TX_MS_REB_010200_0030(0),"""My perfect piece, what was missing from my 
soul.",
TX_MS_REB_010200_0040(0),"""When I think of thee, strength flows through 
me.",
TX_MS_REB_010200_0050(0),"""My sword exists only to protect thee.""",
TX_NA_REB_010200_0000(0),"""Thou art the other half that makes me whole...",
TX_NA_REB_010200_0005(0),,
TX_NA_REB_010200_0010(0),"My perfect piece, what was missing from my soul.",
TX_NA_REB_010200_0015(0),,
TX_NA_REB_010200_0020(0),"When I think of thee, strength flows through me.",
TX_NA_REB_010200_0025(0),,
TX_NA_REB_010200_0030(0),"My sword exists only to protect thee.""",
TX_MS_REB_010200_0060(0),.........,
TX_MS_REB_010200_0070(0),"What strong words... The man who wrote these 
must be a great warrior...",
TX_MS_REB_010200_0080(0),And yet...there is a warmth within them...,
TX_MS_REB_010200_0090(0),"I feel as if I know just what kind of man he 
must be, from this poem...",
TX_MS_REB_010200_0100(0),Can you tell me who wrote it?,
TX_MS_REB_010200_0110(0),Preposterous!,
TX_MS_REB_010200_0120(0),"S-such clumsy words as mine found favor with 
such a lovely lady as yourself.",
TX_MS_REB_010200_0130(0),They did... They moved me greatly.,
TX_MS_REB_010200_0140(0),"I could feel from your words what a kind heart 
you must have.",
TX_MS_REB_010200_0150(0),"My name is Alphas. Please, my lady... Might I ask 
your name?",
TX_MS_REB_010200_0160(0),You may. And you may call me Flora.,
TX_MS_REB_010200_0170(0),A beautiful name...for a beautiful woman.,
TX_MS_REB_010200_0180(0),Sir Alphas...,
TX_MS_REB_010200_0190(0),.........,
TX_MS_REB_010200_0200(0),.........,
TX_MS_REB_010200_0210(0),"Ah, so we meet again.",
TX_MS_REB_010200_0220(0),Hehehe...,
TX_MS_REB_010200_0230(0),"It seems I might finally have found him... My 
perfect man...",
TX_MS_REB_010200_0240(0),Soon...he'll be mine at last...,
TX_MS_REB_010300_0000(0),"I never thought my clumsy words would inspire 
love in such a perfect woman...",
TX_MS_REB_010300_0010(0),"But perhaps...it is fate that we should have 
found one another in this way.",
TX_MS_REB_010400_0000(0),"Sir Alphas's poem may not have been polished, 
but it contained such pure feeling...",
TX_MS_REB_010400_0010(0),"I knew at once that this was the man I had been 
waiting so long for.",
TX_MS_REB_010400_0020(0),"I knew at once that he was the man I had been 
waiting so long for.",
TX_MS_REB_010500_0000(0),.........,
TX_MS_REB_010500_0010(0),"...Oh! Forgive me! I was so occupied with my 
poetry that I forgot myself a moment!",
TX_MS_REB_010500_0020(0),"It's an odd habit I've long had, to construct 
pretty little poems about my woes...",
TX_MS_GAT_000000_0000(0),"Oh, why, hello! I didn't expect to see you again.",
TX_MS_GAT_000000_0010(0),"The troupe is all doing fine, though we do still 
miss Kit.",
TX_MS_GAT_000000_0020(0),"We'd been hoping to carry on down this route, 
but there is a fearsome monster up ahead, 
we've heard.",
TX_MS_GAT_000000_0030(0),"A traveling swordsman passed by not so long 
ago. Once we told him the rumors, he said that 
he would defeat the monster.",
TX_MS_GAT_000000_0040(0),But he has not returned... I do hope he's all right.,
TX_MS_GAT_000000_0050(0),Ungh... Forgive me... I was not equal to the task...,
TX_MS_GAT_000000_0060(0),"Are you all right, man!? What a frightful wound! 
Someone, fetch some bandages at once!",
TX_MS_GAT_000000_0070(0),"Please, do not trouble yourself on my 
behalf...hm? You there...!",
TX_MS_GAT_000000_0080(0),Do you know one another?,
TX_MS_GAT_000000_0090(0),"Indeed. This kind stranger was my greatest 
friend when my heart was broken by the cruel 
woman Lyblac...",
TX_MS_GAT_000000_0100(0),"...Responsible for bringing me to the lovely Flora, 
my true love and other half.",
TX_MS_GAT_000000_0110(0),"It seems that fate continues to guide us, bringing 
the two of us to meet once more!",
TX_MS_GAT_000000_0120(0),"I feel quite the same. For all that you have 
helped us in the past, I hope we might ask your 
help once more.",
TX_MS_GAT_000000_0130(0),"Do you think you could defeat for us the 
monster that keeps us from traveling the road 
ahead?",
TX_MS_GAT_000000_0140(0),"I would also be glad to leave the task to one as 
able as you. The monster is a fearsome one, 
but I know your strength.",
TX_MS_GAT_000000_0150(0),"If even you cannot defeat such a monster... I 
don't know who would be able to.",
TX_MS_GAT_000100_0000(0),"If that monster remains there, a great many 
travelers might lose their lives on this road.",
TX_MS_GAT_000100_0010(0),"I hope you will be able to help do something 
about it.",
TX_MS_GAT_000100_0020(0),That monster is by no means your average foe.,
TX_MS_GAT_000100_0030(0),Approach it with care and keep yourself safe.,
TX_MS_GAT_000200_0000(0),"So you did it! Well done, my good warrior! I 
expected no less of you!",
TX_MS_GAT_000200_0010(0),Astounding! You are even stronger than I knew!,
TX_MS_GAT_000200_0020(0),"You took the very words from my mouth! My 
friend, you put my skill with a blade to shame!",
TX_MS_GAT_000200_0030(0),"It seems I still have far to go. I shall put myself 
to training at once!",
TX_MS_GAT_000200_0040(0),I remain grateful for your aid in this fight!,
TX_MS_GAT_000200_0050(0),"Thank you from me and the troupe, as well. 
You've done us a great favor again.",
TX_MS_GAT_000300_0000(0),"Oh, yes... And I'd meant to tell you before. We 
did have a letter from Kit after he left us.",
TX_MS_GAT_000300_0010(0),"He is headed now to the place where he is to 
meet the woman who knew of his father.",
TX_MS_GAT_000300_0020(0),"Oh, are you speaking of a common 
acquaintance? And what a coincidence...",
TX_MS_GAT_000300_0030(0),"I've also heard rumors on the wind that the lady 
Lyblac is off to meet her perfect man at last.",
TX_MS_GAT_000300_0040(0),"It seems she was headed for the land once 
known as the kingdom of...",
TX_MS_GAT_000300_0050(0),Hornburg!?,
TX_MS_GAT_000300_0060(0),Hornburg!,
TX_MS_GAT_000300_0070(0),...Is this fate toying with us again?,
TX_MS_GAT_000300_0080(0),"A coincidence...? I suppose stranger things have 
happened...",
TX_MS_GAT_000400_0000(0),"Our Kit has set off for an abandoned ruin in the 
fallen kingdom of Hornburg, according to his 
letter.",
TX_MS_GAT_000400_0010(0),I hope he will find what it is he seeks there...,
TX_MS_GAT_000500_0000(0),"The perfect man in the lady Lyblac's eyes... I 
wonder what man would be so worthy?",
TX_MS_GAT_000500_0010(0),"Of course I have my Flora now, but I still do 
admit to a certain curiosity! Hoho!",
TX_MS_GAT_000600_0000(0),It seems you are ever our savior.,
TX_MS_GAT_000600_0010(0),"Shall I give you a special performance sometime, 
to show my appreciation?",
TX_MS_GAT_000700_0000(0),"I wonder how Kit's doing...out there in the wide 
world...",
TX_MS_GAT_000700_0010(0),"I'm going to become a great actor, so that 
someday he'll surely come to see me on stage!",
TX_NA_RUD_000000_0000(0),Eight years ago...,
TX_MS_RUD_000000_0000(0),"Hells, is he man or beast!?",
TX_MS_RUD_000000_0010(0),"He's but one, yet fights like a score!",
TX_MS_RUD_000000_0020(0),"Gods have mercy... That's the Unbending Blade of 
Hornburg!",
TX_MS_RUD_000000_0030(0),Olberic Eisenberg!,
TX_MS_RUD_000000_0040(0),"You know my name. And so to business. Who 
will be the next to die!?",
TX_MS_RUD_000000_0050(0),"It's you who'll be dyin'. Look about you—we 
have the numbers!",
TX_MS_RUD_000000_0060(0),"Enemy reinforcements, on the left flank!",
TX_MS_RUD_000000_0070(0),"To Sir Olberic's side, men! The blackguards have 
had their way for long enough!",
TX_MS_RUD_000000_0080(0),Charge!,
TX_MS_RUD_000000_0085(0),Charge!,
TX_MS_RUD_000000_0090(0),Bah! It matters not. We're done here.,
TX_MS_RUD_000000_0100(0),Sound the retreat! Withdraw to the rallying point!,
TX_MS_RUD_000000_0110(0),Sir Olberic. I feared we would be too late.,
TX_MS_RUD_000000_0120(0),"Nothing I couldn't handle. Can you hold this 
position?",
TX_MS_RUD_000000_0130(0),"You make for His Majesty's camp, sir?",
TX_MS_RUD_000000_0140(0),"Just so. Our foe attacked from both flanks, but 
we have no orders from the crown. 
This...concerns me.",
TX_MS_RUD_000000_0150(0),"His Majesty is well guarded, sir...",
TX_MS_RUD_000000_0160(0),Sir Erhardt is with him. I know this.,
TX_MS_RUD_000000_0170(0),"There is no stronger knight in the realm. Other 
than yourself, of course, m'lord.",
TX_MS_RUD_000000_0180(0),"With Sir Erhardt at his side, surely His Majesty is 
in no danger...?",
TX_MS_RUD_000000_0190(0),Perhaps not. But we must be certain.,
TX_MS_RUD_000000_0200(0),"I would know how the battle unfolds. Besides, 
word from the king always lifts the men's spirits.",
TX_MS_RUD_000000_0210(0),"As you wish, sir. We will hold this ground.",
TX_MS_RUD_000000_0220(0),Be safe. And may the gods guide your blade.,
TX_MS_RUD_000000_0230(0),"And yours, Sir Olberic.",
TX_MS_RUD_000100_0000(0),Heavens have mercy...,
TX_MS_RUD_000100_0010(0),"His Majesty's own guard...slain, to the last man. 
Who could have done such a thing?",
TX_MS_RUD_000100_0020(0),Erhardt! Where is Erhardt!?,
TX_MS_RUD_000100_0030(0),So it was...you...,
TX_MS_RUD_000100_0040(0),...,
TX_MS_RUD_000100_0050(0),My liege!,
TX_MS_RUD_000100_0060(0),Erhardt! What is the meaning of this!?,
TX_MS_RUD_000100_0070(0),...,
TX_MS_RUD_000100_0080(0),What... What have you done!?,
TX_MS_RUD_000100_0090(0),Ungaaah!,
TX_MS_RUD_000100_0100(0),"Have you not eyes? The king is dead, by my 
hand.",
TX_MS_RUD_000100_0110(0),What madness... What treachery is this!?,
TX_MS_RUD_000100_0120(0),...,
TX_MS_RUD_000100_0130(0),"No madness here. But call it treachery, if you will.",
TX_MS_RUD_000100_0140(0),I thought you a friend...a brother!,
TX_MS_RUD_000100_0150(0),Gah! Unnngh...,
TX_MS_RUD_000100_0160(0),"Brothers, indeed. How many times did we cross 
swords like this in the practice yards?",
TX_MS_RUD_000100_0170(0),"And how many times have I told you? I see 
your every move, your every strike before it 
falls.",
TX_MS_RUD_000100_0180(0),As I see yours!,
TX_MS_RUD_000100_0190(0),"Ah, but you've not seen everything. I saved one 
trick—for the day I knew would come!",
TX_MS_RUD_000100_0200(0),...!,
TX_MS_RUD_000200_0000(0),Always the same dream...,
TX_MS_RUD_000200_0010(0),...,
TX_MS_RUD_000200_0020(0),"Ah, Philip. What is it?",
TX_MS_RUD_000200_0030(0),"Crivens! How did you know it was me, sir?",
TX_MS_RUD_000200_0040(0),"One must always be on his guard, even when 
he rests. Yes, a knight—",
TX_MS_RUD_000200_0050(0),(...),
TX_MS_RUD_000200_0060(0),"No, I am no knight. Just a man with a sword, 
and nothing more...",
TX_MS_RUD_000200_0070(0),"If you say so, sir. But there's lots of men what 
carry swords that can't do half of what you do!",
TX_MS_RUD_000200_0080(0),"Oh, I almost forgot, sir! The headman's lookin' 
for ya.",
TX_MS_RUD_000200_0090(0),Says he wants a word. He didn't say about what.,
TX_MS_RUD_000200_0100(0),Tell him I'm on my way.,
TX_MS_RUD_000200_0110(0),"Yes, sir!",
TX_MS_RUD_000200_0120(0),"I'll go on ahead and let him know, sir. He'll be in 
the square—you know the one.",
TX_MS_RUD_000200_0130(0),"(How many years has it been since Hornburg 
fell? My liege lost, my land in ruin...I wandered 
aimlessly.)",
TX_MS_RUD_000200_0140(0),"(After a time, I came to this village. Here I earn 
my keep as a hired sword, hiding behind 
another man's name.)",
TX_MS_RUD_000200_0150(0),"(Defending the villagers from bandit raids, 
teaching young men how to handle a blade—not 
a glamorous life, but it puts food on my plate.)",
TX_MS_RUD_000200_0160(0),"(A man like me knows only the battlefield. Worth 
only as much as the blade at my side, and the 
arm that swings it.)",
TX_MS_RUD_000200_0170(0),"(When that blade fails to save my sworn liege, 
what does that make me?)",
TX_MS_RUD_000200_0180(0),"(For years I've asked myself that question. No 
answer still—at least, not one I like.)",
TX_MS_RUD_000200_0190(0),"One thing I do know is that I owe this village a 
debt. A debt I intend to repay.",
TX_MS_RUD_000200_0200(0),"But that's enough brooding for one morning. 
The headman's waiting.",
TX_MS_RUD_000300_0000(0),"Berg, sir!",
TX_MS_RUD_000300_0010(0),"Dawn patrol, sir. Nothing to report!",
TX_MS_RUD_000300_0020(0),Good to hear it.,
TX_MS_RUD_000300_0030(0),"Two of you today? Usually only one man does 
the rounds.",
TX_MS_RUD_000300_0040(0),"Aye, sir. Headman thought it best. There's 
brigands in the hills of late.",
TX_MS_RUD_000300_0050(0),"Poor merchant gutted for his coinpurse just 
yesterday. Was a grisly sight, sir.",
TX_MS_RUD_000300_0060(0),"These are dangerous times. One can never be 
too careful.",
TX_MS_RUD_000300_0070(0),I hear the headman is looking for me.,
TX_MS_RUD_000300_0080(0),"Ah, he mentioned that, sir. He should still be 
over in the square.",
TX_MS_RUD_000300_0090(0),"Now if you'll excuse us, sir... Morning patrol, 
resume rounds!",
TX_MS_RUD_000300_0100(0),"Ah, Berg. There you are.",
TX_MS_RUD_000300_0110(0),"Good morning to you, sir.",
TX_MS_RUD_000300_0120(0),"Morning to you both. Philip said you wanted to 
speak to me.",
TX_MS_RUD_000300_0130(0),"Yes, yes. I'll get straight to the point. We've had 
reports of bandits in the hills.",
TX_MS_RUD_000300_0140(0),I see you've doubled the patrols.,
TX_MS_RUD_000300_0150(0),Yes... I was also hoping to ask for your aid.,
TX_MS_RUD_000300_0160(0),"With bandits lurking, the villagers daren't venture 
into the hills. We cannot check the traps, nor 
collect firewood...",
TX_MS_RUD_000300_0170(0),"It's quite the predicament, to say the least.",
TX_MS_RUD_000300_0180(0),Leave it to me. Where can I find these thieves?,
TX_MS_RUD_000300_0190(0),"As for the precise location of their den, I fear I 
cannot say. I sent some of the men out 
searching, but...",
TX_MS_RUD_000300_0200(0),"In the meantime, could you put the militia 
through their drills? Our men are keen, but they 
don't know a pommel from a pike, if you get 
my meaning.",
TX_MS_RUD_000300_0210(0),Consider it done.,
TX_MS_RUD_000300_0220(0),"Ah, sir? If 'twould not be a burden, might my 
Philip join in the training?",
TX_MS_RUD_000300_0230(0),"If he is willing, so am I.",
TX_MS_RUD_000300_0240(0),"Oh, he's more than willing, sir, I assure you. 
Been pesterin' me for weeks to ask you!",
TX_MS_RUD_000300_0250(0),That's a brave lad!,
TX_MS_RUD_000300_0260(0),"The boy has pluck, and ambition. And he could 
find a worse man to look up to than Berg here.",
TX_MS_RUD_000300_0270(0),"Ever since my husband died...in the war, you 
know...",
TX_MS_RUD_000300_0280(0),"It's just...the boy's getting to that age, when he 
needs a father...",
TX_MS_RUD_000300_0290(0),...,
TX_MS_RUD_000300_0300(0),"Oh, no! I did not mean to say—",
TX_MS_RUD_000300_0310(0),Your boy is already a credit to the village.,
TX_MS_RUD_000300_0320(0),It would be my honor to train him.,
TX_MS_RUD_000300_0330(0),"You are too kind, sir.",
TX_MS_RUD_000300_0340(0),"It's settled, then. Train the lad well, and see that 
he does his mother proud.",
TX_MS_RUD_000300_0350(0),I will.,
TX_MS_RUD_0004A0_0000(0),"It's no good, sir. We're no match for the likes of 
you!",
TX_MS_RUD_0004A0_0010(0),"You are too hesitant. It is important to protect 
yourself, this is true...",
TX_MS_RUD_0004A0_0020(0),"But you will never win a fight if you lack the 
courage to strike.",
TX_MS_RUD_0004A0_0030(0),"If you say so, sir...",
TX_MS_RUD_0004B0_0000(0),Gah...! Got me again.,
TX_MS_RUD_0004B0_0010(0),"You attack with boldness, but you leave 
yourself open.",
TX_MS_RUD_0004B0_0020(0),"And so a simple counterblow quickly strikes you 
down. You must remember—balance in all 
things.",
TX_MS_RUD_0004B0_0030(0),"Balance, right. I'll try to remember that, sir.",
TX_MS_RUD_0004C0_0000(0),"That said, if you fought side by side, you might 
complement each other well.",
TX_MS_RUD_0004C0_0010(0),"Was just thinkin' that myself, sir.",
TX_MS_RUD_0004C0_0020(0),"Better than the sum of our parts, eh, sir?",
TX_MS_RUD_0004C0_0030(0),"What do you say, friend? Fight side by side?",
TX_MS_RUD_0004C0_0040(0),"Two heads're better than one, eh?",
TX_MS_RUD_0004C0_0050(0),...,
TX_MS_RUD_0004C0_0060(0),"Something the matter, sir?",
TX_MS_RUD_0004C0_0070(0),"...What? No, sorry. It's a fine idea. Train together, 
and you will be capable soldiers one day.",
TX_MS_RUD_0004C0_0080(0),Sir!,
TX_MS_RUD_0004C0_0090(0),"The two of us will go on patrol, then, by your 
leave.",
TX_MS_RUD_0004C0_0100(0),"Yes, good. If you would.",
TX_MS_RUD_0004C1_0000(0),"If so, it's only 'cause we have the best teacher, 
sir!",
TX_MS_RUD_0004C1_0010(0),"Do not sell yourselves short. You are strong, 
and skilled with your hands. With some more 
seasoning, you'll be more than a match for any 
bandit.",
TX_MS_RUD_0004C1_0020(0),"Berg, sir, may I spar with you? I'm willin', if not 
quite as able.",
TX_MS_RUD_0004D0_0000(0),"Thought today might be my day... But you're 
just too good for the likes of us, sir.",
TX_MS_RUD_0004D0_0010(0),"Keep at it, friend. The only difference between a 
farmer and a fighter is training.",
TX_MS_RUD_0004D0_0020(0),"'Preciate the kind words, sir, whether they're 
true or not.",
TX_MS_RUD_0004D0_0030(0),"None truer. Though some knights would have 
you believe otherwise.",
TX_MS_RUD_0004D0_0040(0),"So what you're sayin' is, there's hope for me 
yet!",
TX_MS_RUD_0004D0_0050(0),"Just you wait, sir! I'll get the better of you 
afore long!",
TX_MS_RUD_0004D0_0060(0),I look forward to that day.,
TX_MS_RUD_0004E0_0000(0),"Sir! Me next, please!",
TX_MS_RUD_0004E0_0010(0),"You are not ready yet. You need to work on 
your form.",
TX_MS_RUD_0004E0_0020(0),Aww.,
TX_MS_RUD_0004E0_0030(0),"Do the drills as I showed you, and you'll be 
sparring soon enough. You have talent, lad.",
TX_MS_RUD_0004E0_0040(0),I do?,
TX_MS_RUD_0004E0_0050(0),"Not many boys your age take to the sword so 
quickly. And I've trained my share.",
TX_MS_RUD_0004E0_0060(0),"Crivens! Th-thank you, sir.",
TX_MS_RUD_0004E0_0070(0),"My father... He's, you know...gone, sir. Died in the 
war.",
TX_MS_RUD_0004E0_0080(0),...So I've heard.,
TX_MS_RUD_0004E0_0090(0),"Mother's looked after me ever since. All on her 
own, sir.",
TX_MS_RUD_0004E0_0100(0),"But soon...soon I'll be a man grown! And it'll be 
my turn to take care of her!",
TX_MS_RUD_0004E0_0110(0),She is a lucky woman to have a son so brave.,
TX_MS_RUD_0004E0_0120(0),"So you see why I've got to get stronger, sir!",
TX_MS_RUD_0004E0_0130(0),"I have to protect Mother, and everyone in the 
village. After all she's done for me, I owe her 
that much!",
TX_MS_RUD_0004E0_0140(0),...,
TX_MS_RUD_0004E0_0150(0),"(I, too, once had someone to protect...)",
TX_MS_RUD_0004E0_0160(0),Sir?,
